headline,paragraphs,category,url
R. Kelly found guilty for inside sex trafficking trial,"Dem don find US singer R Kelly guilty of running one scheme to use im fame to sexually abuse women and children over twenty years. Eleven accusers, nine women and two men, take di stand for inside di six-week trial to describe dia experience, sexual humiliation and violence for im hands. Afta two days dem chook eye for di mata, di jury find say Kelly dey guilty on all di charges e bin dey face. E dey due for sentencing on 4 May, and dey face plenty years behind bars. Prosecutors accuse Kelly, wey im full name na Robert Sylvester Kelly, of using im fame and fortune to lure im victims with promises to epp dia musical careers. Several of im victims testify say dem bin dey underage wen e sexually abuse dem. Dem also find am guilty of violating di Mann act, a law wey ban interstate sex trafficking. As dem read di verdict out for court, Kelly sit still for im desk, according to reporters. Im facial expression dey hidden by di face mask wey e dey required to wear sake of di judge pandemic rules. Di verdict dey come 13 years afta dem free Kelly of child pornography charges afta im trial for di state of Illinois. Many of di allegations first come out for di 2019 documentary Surviving R Kelly.",ENTERTAINMENT,https://www.bbc.com/pidgin/world-58689474
"Mompha: Popular businessman alleged 'gay relationship' wit, Bobrisky plus denial and everything we know","Popular Nigerian cross dresser, Idris Okuneye, popularly known as Bobrisky dey in di news for alleged gay relationship wit businessman, Ismaila Mustapha also known as Mompha. One former PA of di cross dresser, Oye Kyme bin recently enta social media to expose wetin many pipo don refer to as 'dirty secret' about Bobrisky Di Ivorian young lady bin hold one question and answer segment online and reveal so many things from how her former Boss look for real life to im sexual orientation. Wetin she tok na based on questions wey fans bin ask am. Oye confam say ex-boss be bald man wey dey use beauty products like foundation to cover im beards and wigs to cover im head.  She also allege say Bobrisky no undergo any cosmetic surgery as im bin popularly claim. Dem born Bobrisky as man but im dey identify im sef as woman. E dey dress like woman and call im sef woman and dis one don make plenti tok-tok full mata wey concern am. Wen question bin pop up on whether Bobrisky get girlfriend? Oye allege say Bob no get any female partner and say im dey intimate wit men.  Na there she later mention popular social media influencer, Mompha enta di mata. Di ex-PA say im bin don hear am from Bobrisky imself say im and Mompha dey in a relationship.  Afta di accusation, she don later deactivate her account. But we still fit lay our hands on some of her post from one local instagram blog Di business man bin first appear for one Instagram live wit Nigerian on Air personality, Ifedayo Olarinde Aka Daddy Freeze alongside Bobrisky to clear di air. For di interview, Mompha deny say im dey date di cross-dresser. Im tok say make anybody wit accusation follow come wit evidence. ""I bin dey on top plane from Nairobi to Dubai wen pipo begin dey buzz me dey accuse me say I be gay, I shock"" Wen Daddy Freeze ask am if im don meet Bobrisky before, Mompha say yes, im bin don meet am twice. ""Anytime I call Bob, na just for strictly business"", e add. Mompha say im dey suspect say some pipo bin dey behind di whole accusations wey Oye dey sama am. He also say im no get any evidence against Bob for slander, im no fit sue am. Oga Mompha later share some screenshot of im chat wit Oye for Instagram story, wia di lady claim say her accusations na based on  wetin Bobrisky bin tell am. She also tok sorry. Di cross-dresser also deny im ex-PA claim say im dey date Mompha. For di same interview wit popular OAP, Daddy Freeze, Bob say im dey para for di mata because no be di first time dis kain allegation don land dia two domot. ""Dis tin neva happun. But I suspect some pipo bin send dat girl to purposely come spoil my name"", im tok. ""Dis guy- referring to Mompha- dey married wit kids , we no fit be friends? ""If Mompha comment for my page, pipo go tok, If I also go im page to comment, na war. ""Di tin dey vex me and I don post for my page say me and Mompha na just friends."", im tok. Bobrisky say dis no be di first or second time im don come online to debunk dis news. Gay relationships or suspected gay relationships no dey legal for Nigeria E dey carry jail sentence wit minimum of 14 years for offenders if court find such pesins guilty.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58696547
Bobrisky and Tonto Dikeh: Idris Okuneye tell Tonto Dikeh sorry afta dia social media gbas-gbos,"Nigeria Popular cross-dresser, Bobrisky don tok sorry for wetin im bin tok against im 'former best friend' wey be di actress, Tonto Dikeh. For statement wey im put for social media, di social media influencer wey im real name na Idris Okuneye tok say ""I bin humiliate you here so I wan come tok sorry for her say I call you out"". She admit say Tonto Dikeh don help am sometime as im sef don help di actress. E reveal say dis no mean say dem go turn back to become friends. Dis na as dem don be friends for ten years before dia relationship scata. So far, Tonto Dikeh neva respond to di apology. Bobrisky bin don famously call Tonto Dikeh out say she borrow money from am. Bobrisky end di apology say ""to my fans and Tonto fans, I dey sorry say I don disappoint una, abeg forgive me and I promise I no go eva do am again."" Dis present gbas-gbos bin start afta di relationship between Tonto Dikeh and Prince Kpokpogri bin end and Bobrisky start to dey throw shade to di actress. E reveal say Tonto bin make am dey abuse her ex-husband new wife, Rosy Meurer and say breakup don turn di actress to motivational speaker. She also tok say di way Tonto bin dey disgrace herself ova di breakup dey sweet am for belle. Bobrisky also don get quarrel with im former assistant Oye Kyme we tori be say cast am outside for Instagram, also accuse Bobrisky say im bin get relationship with businessman, Mompha. Di both of dem don deny di accuse and Mompha claim say Oge don apologise to am too.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58709434
Russian Royal Wedding: See pictures as Grand Duke George Romanov and Rebecca Bettarini do first royal wedding in ova 100 years,"One descendent of Russia Romanov monarchy, wey dem topple for di 1917 revolution, don marry in a lavish ceremony for St Petersburg. Grand Duke George Mikhailovich Romanov and im fiancée Rebecca Virginia Bettarini tie di knot on Friday. Foreign guests include Prince Rudolph and Princess Tilsim of Liechtenstein, and former Bulgarian royalty full ground. Oga Mikhailovich great-grandfather, Grand Duke Kirill Vladimirovich, bin run comot Russia during di Bolshevik revolution. Russian Orthodox clergy na im conduct di elaborate ceremony for Saint Isaac's cathedral. Di guest list of around 1,500 pipo include prominent names like Konstantin Malofeyev, one monarchist and billionaire wit close ties to di Kremlin, and Russian foreign ministry spokeswoman Maria Zakharova. Oga Romanov, wey be 40, study for Oxford but don spend di majority of im life for France. Im don work for di European Parliament and Russian mining giant, Norilsk Nickel. See fotos from di wedding:",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58765514
"BBNaija evictions today: Angel, Pere, Saga, Nini, Queen comot Big Brother house afta Ebuka announce dia name but twist dey - See wetin to know","Saga, Nini and Queen don chop eviction from Big Brother Naija house. Queen na di first housemate to dey evicted on Sunday before Nini follow and den Saga Earlier on, Ebuka bin call Pere in front of di housemates say e chop eviction, but e later say e comot di house but not di show. E later call Angel as di second housemate to chop fake eviction from di show. Dis na di twist wey biggie bin warn about earlier on in di day. Afta di live eviction show, dem show Angel and Pere for di white room where biggie say dem go play a game wey go determine which one of dem go walk back into di house and which one go stay back. Na six housemates bin dey up for possible eviction for di ninth week, White Money, Pere, Angel, Saga, Nini and Queen. Biggie put di two housemates inside di white room to play wetin Ebuka di host of di show call 'double jeopardy' game. Di game involve toy trucks and di housemates go need to assemble dem together.  Di first housemate to do so successfully go win di game and get di chance to waka go back inside di BBNaija house to continue di game for di last week. Dem go announce di winner on Monday. Dis na how di fans bin vote. Last week, Saskay and Yousef na im chop eviction from Big Brother Naija house to leave eight housemates left. Emmanuel wey win di ultimate veto power for di week afta one game dem play bin get immunity from nominations. Wit im power, e appoint Liquorose as Head of House and Cross as her deputy wey give dem immunity from nomination and assurance say dem go dey di house until di final week. Sunday eviction show go be di last eviction for di house before di finals. Earlier during di diary section, di housemates bin get mixed emotions but dem happy say dem make am up to di ninth week. Di ones wey dey up for eviction bin dey nervous as dem no sure wetin dia fate go be. During di diary session wit di housemates, Saga, Queen, Pere, Whitemoney, Nini and Angel tok how dem feel about di possible eviction. Saga say im dey super proud of imself because e believe say di platform go catapult am go places and give am exposure. Queen on her part say she dey fear, say if she comot di house dis night, e go pain her. Pere say im dey nervous as im no know if today na di end of di road for am for di game. Whitemoney say im get mixed feelings about di eviction and e go pain am if e gatz watch di finalist enjoy Biggie treats from house. Nini on her part tok say she sef dey nervous but she go choose to enjoy di day as e fit be her last day for di house. Angel tok say di eviction dey fear her, how her life go be afta di show.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58700385
Pere and Angel BBNaija housemates return to Big Brother house afta dem play di 'Double Jeorpardy' game - See how e hapun,"Pere and Angel dey go back inside BBNaija house afta dem lay di 'Double Jeorpardy' game. Biggie make dis announcement as reward for di work dem put in during di 'Double Jeorpardy' game dem play. Dem bin get task to dismantle some sets of toy trucks and count di pieces.  At di end of di task. Angel bin get 56 parts why Pere get 54 parts just di required amount. Angel exceed with two parts. But Biggie say e decide to reward both of dem becos of dia hard work. Di two housemates later return to di hosue as di oda housemates, Emmanuel, Liquorose, Cross and Whitemoney bin shock to see dem. Biggie bin ask di housemates to do wetin di host Ebuka bin call di 'Double Jeorpardy' game wen dem see di green light go on for inside di white room dem bin put dem. Di game bin involve some toy trucks and machines dem pack put ontop one big toy truck.  Di task na for dem to dismantle am wen di light go on and di first to finish without breaking any part of di toy truck go win di game. Di winner of di game according to wetin biggie bin tok go get di chance to waka go back di house to continue di race for di 90 million naira with di oda four housemates for di last week of di show. Na Pere bin see di light go on in di afternoon first before e alert Angel and dem bin begin work to dismantle di toy trucks. Earlier on Sunday, Ebuka bin call Pere in front of di housemates say e chop eviction, but e later say e comot di house but not di show. E later call Angel as di second housemate to chop fake eviction from di show. Dis na di twist wey biggie bin warn about earlier on in di day. Afta di live eviction show, dem show Angel and Pere for di white room where biggie say dem go play a game wey go determine which one of dem go walk back into di house and which one go stay back. Internet bin don dey hot since Sunday evening as many pipo plus Pere fans and odas criticise di twist big brother bin bring come di game. Dis na as di voting charts bin show say Pere bin get more votes pass Angel. Di fans bin feel say no need to bring di twist come di game. On Monday, some Pere fans no gree hear di calm down statement wey im management bin release, dem still carry waka go DSTV head office dey halla we no go gree. Di fans bin wear different T-shirts wey dem write tins like ""Patriots for General and wey get Pere picture, etc. Meanwhile, Emmanuel win di Head of House game on Monday to become di last HoH for di season. As e be so, di top six na Emmanuel, Liquorose, Cross, Whitemoney, Pere and Angel. On Sunday go be di last day of di show and go determine who go go home with di grand prize of 90million naira.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58689472
BBNaija: Pere win brand new Innoson IVM Caris motor,"Big Brother Naija Season six 'Shine Ya Eye' housemate, Pere Egbi don win brand new IVM Innoson motor. Big Brother give dis announcement afta Pere first di remaining five housemates wey participate for di Innoson vehicle motor challenge to complete di task. Dis challenge dey happun just five days before di end of di Big Brother Naija reality show. Di challenge wey happun on Tuesday, day 66 of di show involve one task wia di housemates need to fill one bucket with keys, dey call am di Iron Fisher challenge. For di game, dem hang six buckets with rope and ask di housemates to collect keys with one hook and put dem inside dia own buckets. Di first housemate wey im bucket fall because of di weight of di keys na im go win di car. As di game start, Whitemoney mistakenly hit im keys for di bucket and e come fall. Dis come make am lose out from di game. Di oda housemates still continue to fill dia buckets but Pere bucket na di first to fall sake of di weight of di stone. Biggie come declare Pere di winner and di housemates come open di brand new car wey dey decorated with balloons and ribbons. Dem go handover di brand new car give Pere afta di end of di reality show on October 3. Pere and Angel bin join di Big Brother Naija 'Shine Ya Eye' Finalist on Monday afta dem partake for di 'Double Jeorpardy' game wey involve di task to dismantle some sets of toy trucks and count di pieces. Di pesin wey come last among di two suppose evict di house but Biggie reward di efforts wey dem put and ask dem to return back to di house.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58731038
Elon Musk and Grimes dey 'semi separated' - See wetin dia new relationship status dey about,"Elon Musk say im don ""semi-separate"" from im partner, di Canadian pop artist Grimes. Di SpaceX and Tesla CEO confam im relationship status wit Grimes to tori pipo for Page Six. E say im and di Canadian singer dey ""semi-separated"" but remain on good terms and continue to co-parent dia 1-year-old son. Di couple begin date for 2018 and welcome dia first child, named X Æ A-Xii, for May last year.  ""We still love each other, see each other frequently and we dey on great terms,"" Musk tok. Grimes neva comment on di status of her relationship wit Oga Musk. Oga Musk say dem two intend to continue to dey co-parent dia child. ""E dey mostly say my work for SpaceX and Tesla make me dey primarily dey for Texas or travelling overseas Her work na primarily for LA,"" Oga Musk tell Page Six. ""She dey stay wit me now and Baby X dey di adjacent room."" Di last time we see di pair together na earlier dis month wen dem dey leave di Met Gala .  Grimes bin waka di red carpet alone but her billionaire partner later join am inside di event.  Oga Musk bin previously marry one Canadian author Justine Wilson, and dem two get five sons: twins Griffin and Xavier, 17, and triplets Damian, Saxon and Kai, 15. Im also marry Westworld actress Talulah Riley two times. Dem first wed for 2010 but later divorce in 2012.  Dem later reconcile one year later and remarry for 2013, before divorcing again for 2016.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58689342
"BBNaija: Saga cry, Nini miss plus oda reactions to Big Brother secret task to Big Brother Naija housemate to exit house","Big Brother Naija housemate Nini secret task to exit from di Shine Ye Eye house don shake di house. Di tin hit her closest paddy for di show Saga di most, afta im find out say she dey miss. Saga and oda housemates bin search di whole house to find Nini but dem no see her. Saga no stop dia im knock di Diary Room door to see Big Brother before im camp outside dia. ""Where Nini, nah? Which kind tin be dis? Big Brother open door jor."" Saga tok. Her fellow housemate Angel feel say dis Nini mata na voluntary exit, while Pere feel say dis na prank. As day break, di Nini mata still dey boda Saga well-well. Saga siddon outside di garden alone dey reason di whole mata again na dia im begin cry. Nini and Saga dey very close for inside di house, two of dem dey behave like couple even though Nini don make am clear say she get boyfriend outside. Last week, Big Brother bin give Saga secret task to quarrel wit Nini but im fail to execute di task instead im open up tell Nini about di secret mission During Nini Diary Session on Tuesday, Big Brother give her secret task to disappear from di house for 24 hours starting from midnight. For her exit, Biggie ask her to use di secret door by di Games lounge, and wait dia until di house asleep. Nini dey expected to spend di next 24 hours dia. While she dey di white room, she go get access to wetin dey happun for di house by watching one television. And den wen she return, she must act as if she dey di house all dis while. Di show host Ebuka Obi-Uchendu say: ""Dis tin remind me of wen LASTMA tow my car dat year. I enta supermarket come out start to find car. I check gutter like three times."" And Emmy@ Girll_NextDoor say: ""Biggie please drop one faint voice of Nini say Saga help me.""  Meanwhile Comr Favour Sammy say: ""Biggie please na Saga mental health oo... Em don dey knack diary room door for two hours now."" While Emmacitadel comedy say: ""No be juju be that?."" Yolanda Kondo say: ""Ohh please Biggie look as your son dey cry for im best friend."" Dis week, six housemates dey up for possible eviction, Saga, Pere, Nini, Angel, Whitemoney and Queen. Di nominated housemates go know dia fate on Sunday during di live eviction show.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58649125
"BBNaija S6: From Angel to Yerins - Liquorose, Saskay top BBNaija richest housemates list","Big Brother Naija reality TV show organizers don reveal a rich list of di 2021 housemates. Dis list show di amount of money wey each of di ""Shine Ya Eyes"" housemates don earn so far for di TV reality. Biggie put togeda di total money and reward wey di housemates dey earn through different tasks. Dis money and gifts dey different from di real star prize. From Angel to Yerins, dis na money for all di housemates to get some change wen dem return to di outside world. Di star prize of Big Brother Naija TV reality na ninety million naira (N90,000,000) for di one lucky housemate wey go win di show. Di BBNaija na Nigeria biggest TV reality show and most housemates wey contest dey turn celebs for di kontri. Sponsors of di reality show, they bring money, travel opportunities and plenty gifts for housemates wey go win di different task and competitions dem set. Any team or individual housemate wey win di task go get di reward. For di day 55 for di house, Big Brother show di amount housemates don make so far. Out of di 26 housemates wey feature for di reality show dis season, 15 don chop eviction. Di five dey up for possible eviction dis week wey include Cross, Sasky, Yousef, Angel and Emmanuel. Di eviction go come up on Sunday, 19th September, 2021.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58608024
Willie Garson: Biography of Sex and the City actor wey die at 57,"Willie Garson, di actor wey bin dey popular for playing talent agent Stanford Blatch for Sex and the City, don die at di age of 57, im son tok. For di hit HBO series, im play di role of close friend and confidante of Sarah Jessica Parker, Carrie Bradshaw. Most recently, im bin dey work on di spin-off series And Just Like That. Also for di TV series White Collar, Garson bin dey known as conman Mozzie. For now nobody know di cause of im death. Dem Born William Garson Paszamant for New Jersey for 1964, Garson bin study theatre and receive a masters of fine arts from Yale School of Drama. E come later den take up small roles for several popular television series for d 1980s, including Cheers, Family Ties and LA Law. Im also appear for some hit programmes of di 1990s like The X-Files, Boy Meets World and Friends. Na for 1998 dem drop Sex and the City and Garson appear throughout di seasons as Stanford Blatch, role wey e play for di franchise two films. Mario Cantone, wey bin play Garson on-screen partner Anthony Marentino for di series, bin write on Instagram say: ""I dey devastated and just overwhelmed wit sadness... You be gift from di gods."" Meanwhile, Cynthia Nixon, wey bin play Miranda Hobbes for di series, say: ""All of us love am and bin dey happy to work wit am. E funny die for film and in real life… While di executive producer of Sex And The City and Just Like That, Michael Patrick King, say Garson bin dey work"" even wen im bin dey sick"", but no give details. ""Im spirit and im dedication to im work bin dey present every day,"" e tok for statement. ""Im gifts as an actor and pesin everyone go miss am."" Im film credits include Groundhog Day, There's Something About Mary, and Fever Pitch. Garson na also a strong advocate for adoption and for 2009, im adopt im son Nathen, wey also share im tribute on Instagram. ""I dey glad say you get to share all your adventures wit me and you bin accomplish so much,"" e tok. ""I dey proud of you. I go always love you, but I feel say now na time for you to go on your own.""",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58649124
Tonto Dike and Prince Kpokpogiri: Nollwood star call out ex-lover for alleged 'blackmail' plus how e respond,"Nollywood actress Tonto Dike don call out her ex-lover Prince Kpokpogiri again for allegedly blackmailing her. Inside Instagram post to her 6.9 million followers, di popular actress say make prince sop dey run and present imsef to ansa for di allegations against am. ""Afa I listen to these leaked voice note between JOSEPH EGBRI(fake name Prince kpokpogri) and merit, I personally call off my relationship with a man I bin honestly LOVE."" Now dis one no dey enough for blackmail and lies but e dey all good and great. Respectfully, All we dey ask na to come ansa to di law for your illegal recording and release of my private moments (A CRIME) wey happen months back before I actually respectfully end dis relationship, extortion(A CRIME), blackmail(A CRIME) amongst oda tins, allegations about you."" She tok. Di actor end di post by asking her ex-lover to allow di law to operate. ""My darling JOSEPH EGBRI e go dey only fair enough for you to allow di law operate.. If dis na made up allegations you no need to fear, FOR A CLEAN HEART FEAR NOTHING.. But you need to stop running and face di consequences of your actions."" Tonto tok. E no too tey afta Tonto post wey prince respond.  According to am, e hands dey clean and e also too bin genuinely love Tonto wen dem dey togeda.  ""My awesome T, like I call you Knowing you bin dey pleasurable. E go be a disservice to di institution called love if I say I regret knowing you as no be so. E fit be short memory but e go last a life time. Did I love you? Absolutely yes. For your weaknesses and vulnerability, I still love you and bin ready to walk you through the challenges of life."" Kpokpogiri tok. Although Kpokpogiri no directly tok about di issue of di blackmail of Tonto, e add for im statement for im Instagram page say im hand dey clean and wetin cause dia break-up na anoda mata not di issue of di voice note. ""In our hurts, we do not burn bridges for we go always cross dem again. Na dis rule I dey live by all my life. Countless times, I complain to our mutual friends of how tired I dey of your heavy smoking and drinking. I make am clear say I go to walk away if e continue yet you never stop or make effort despite my willingness to stand by you till you gradually stop. Dis na wetin break us up and no be di voice note. I don live and dey live a clean life. No amount of blackmail fit pull me down."" Prince tok. For July 2021, di actress bin officially confam say she dey in a relationship with Prince Kpokpogri. Di Nollywood actor tag Prince Kpokpogri inside social media post where she dey count her blessings and also refer to am as her 'husband'. She say ""I ADORE YOU @kpokpogri @kingandre_dikeh and all our kids. Thank you to MY HUSBAND."" For di video she post for her verified Instagram handle, e show her and Prince Kpokpogiri for di graduation ceremony of her son, King Andre, di son she get wit her ex-husband Churchill Olakunle. Madam Tonto write say God don answer one of her secret prayers as e give her man wey stand wit her as her head and as a father to her son. She thank God for her new status as she declare say if ""happiness na pesin, e for be her."" Tori of her new found love begin fly wen she celebrate di birthday of di man she claim say she dey in love wit, wit big cake and plenty gifts. Although she no mention name and she bin no post any foto for di post. Plenty pipo bin congratulate her and say dem happy for her. Prince Kpokpogri too enta social media to unveil Tonto Dike and e say she dey blessed among women, im don later delete di post. Prince Kpokpogiri come from Isoko, Delta state. Pipo bin no too know am till e come into limelight recently during im birthday for 27 June 2021 afta tori carry am say na im be di new man wey dey Tonto Dike life.",ENTERTAINMENT,https://www.bbc.com/pidgin/tori-58635505
